geo_code,geo_name,country_code,n_indicators_with_any_data,mean_avail_ratio,median_avail_ratio,pct_indicators_ge_0_7,pct_indicators_ge_0_9,flag_rate,avail_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL,avail_SDG_11_60,avail_TRNG_LFSE_01_T_Y25-74,avail_URB_CEDUC_TE1026V,avail_URB_CLMA_EC1010V,avail_URB_CLMA_EC1177V,avail_URB_CPOP1_DE1001V,avail_URB_CPOPCB_DE2009V,avail_URB_CTOUR_CR2001V,avail_URB_CTRAN_TT1057I,avail_WHO_NO2,avail_WHO_PM10,avail_WHO_PM25,avail_HLTH_RS_BDS1_HBEDT_TOTAL__was_missing,avail_ISOC_CIEGI_AC_I_IUGOV12_IND_TOTAL__was_missing,avail_SDG_11_60__was_missing,avail_SDG_17_60_VHCN_FX_TOTAL__was_missing,avail_TRNG_LFSE_01_T_Y25-74__was_missing,avail_URB_CEDUC_TE1026V__was_missing,avail_URB_CLMA_EC1010V__was_missing,avail_URB_CLMA_EC1177V__was_missing,avail_URB_CPOP1_DE1001V__was_missing,avail_URB_CPOPCB_DE2009V__was_missing,avail_URB_CTOUR_CR2001V__was_missing,avail_URB_CTRAN_TT1057I__was_missing,avail_WHO_NO2__was_missing,avail_WHO_PM10__was_missing,avail_WHO_PM25__was_missing
IT060C,Gela,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT061C,Bagheria,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT062C,Anzio (greater city),IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03333333333333333,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT063C,Sassuolo,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT064C,Messina,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT065C,Prato,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT066C,Parma,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT067C,Livorno,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT068C,Reggio nell'Emilia,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT069C,Ravenna,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT070C,Ferrara,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT071C,Rimini,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT072C,Siracusa,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT073C,Bergamo (greater city),IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT074C,Forlì,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT075C,Latina,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT076C,Vicenza,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT077C,Terni,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT078C,Novara,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT079C,Alessandria,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT080C,Arezzo,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT081C,Grosseto,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT082C,Brindisi,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT083C,Trapani,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT084C,Ragusa,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT085C,Andria,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT086C,Trani,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT087C,L'Aquila,IT,12.0,0.8333333333333334,1.0,0.75,0.6666666666666666,0.03278688524590164,1.0,1.0,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT088C,Vigevano,IT,12.0,0.8148148148148149,1.0,0.75,0.6666666666666666,0.0,1.0,1.0,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT089C,Guidonia Montecelio (greater city),IT,12.0,0.8148148148148149,1.0,0.75,0.6666666666666666,0.0,1.0,1.0,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
IT090C,Tivoli,IT,12.0,0.8148148148148149,1.0,0.75,0.6666666666666666,0.0,1.0,1.0,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,1.0,0.1111111111111111,1.0,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LT001C,Vilnius,LT,12.0,0.9444444444444445,1.0,0.8333333333333334,0.8333333333333334,0.05217391304347826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LT002C,Kaunas,LT,12.0,0.9444444444444445,1.0,0.8333333333333334,0.8333333333333334,0.05217391304347826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LT003C,Panevėžys,LT,12.0,0.9166666666666666,1.0,0.75,0.75,0.05405405405405406,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LT004C,Alytus,LT,12.0,0.8981481481481483,1.0,0.75,0.75,0.05660377358490566,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LT005C,Klaipėda,LT,12.0,0.9444444444444445,1.0,0.8333333333333334,0.8333333333333334,0.05217391304347826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LT006C,Šiauliai,LT,12.0,0.9074074074074074,1.0,0.75,0.75,0.056074766355140186,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LU001C,Luxembourg (greater city),LU,6.0,0.8703703703703703,1.0,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,1.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
LV001C,Rīga,LV,12.0,0.9537037037037037,1.0,0.9166666666666666,0.75,0.050724637681159424,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LV002C,Liepāja,LV,12.0,0.9537037037037037,1.0,0.9166666666666666,0.75,0.050724637681159424,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LV003C,Jelgava,LV,12.0,0.9444444444444445,1.0,0.9166666666666666,0.6666666666666666,0.04580152671755725,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
LV004C,Daugavpils,LV,12.0,0.9537037037037037,1.0,0.9166666666666666,0.75,0.05,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
MT001C,Greater Valletta,MT,12.0,0.9537037037037037,1.0,0.9166666666666666,0.75,0.05172413793103448,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL001C,Amsterdam (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL002C,Alkmaar (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL003C,Almelo,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL004C,Almere,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL005C,Alphen aan den Rijn,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL006C,Amersfoort,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL007C,Apeldoorn,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL008C,Arnhem,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL009C,Assen,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL010C,Bergen op Zoom,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL011C,Breda,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL012C,Deventer,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL013C,Ede,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL014C,Eindhoven (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL015C,Enschede,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL016C,Gouda,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL017C,'s-Gravenhage (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL018C,Groningen,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12037037037037036,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL019C,Haarlem (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL020C,Haarlemmermeer,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL021C,Heemskerk (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL022C,Heerlen (greater city),NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL023C,Helmond,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL024C,Hengelo,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NL025C,'s-Hertogenbosch,NL,12.0,0.7685185185185185,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.12149532710280374,1.0,1.0,1.0,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
